,Recipe_ID,RECIPE_NM_KO,Ingredient,TF-IDF Value
507,47,갈비구이,후춧가루,0.08305563609550629
508,47,갈비구이,대파,0.10900163018228821
509,47,갈비구이,깻잎,0.22330826586609528
510,47,갈비구이,상추,0.2610322465056121
511,47,갈비구이,청주,0.18743900634449007
512,47,갈비구이,육수,0.22891086546420963
513,47,갈비구이,배즙,0.3704200421328866
514,47,갈비구이,생강즙,0.20862997449115364
515,47,갈비구이,갈비,0.42282231414734495
516,47,갈비구이,양파즙,0.3704200421328866
517,47,갈비구이,월계수잎,0.35355027853550264
518,47,갈비구이,통깨,0.23496213402292188
519,48,돈까스,계란,0.1329295355285709
520,48,돈까스,소금,0.03623588257309654
521,48,돈까스,당근,0.1289058107560384
522,48,돈까스,쇠고기,0.13895531630796082
523,48,돈까스,식용유,0.1312938481497905
524,48,돈까스,양파,0.10220527263098718
525,48,돈까스,후춧가루,0.08175958330140305
526,48,돈까스,밀가루,0.16958001961895885
527,48,돈까스,육수,0.22533879521428318
528,48,돈까스,샐러리,0.2662736725744332
529,48,돈까스,토마토케첩,0.25270516013005795
530,48,돈까스,월계수잎,0.3480332558758363
531,48,돈까스,돼기고기,0.334464743431461
532,48,돈까스,레드와인,0.3860492971759203
533,48,돈까스,버터,0.23129563594254246
534,48,돈까스,빵가루,0.334464743431461
535,48,돈까스,통마늘,0.3860492971759203
536,49,갈비찜,계란,0.1811757823315853
537,49,갈비찜,다진마늘,0.09967605009467735
538,49,갈비찜,다진파,0.16174777299201606
539,49,갈비찜,설탕,0.09523308410022521
540,49,갈비찜,참기름,0.10018194394268465
541,49,갈비찜,당근,0.1756916626387585
542,49,갈비찜,표고버섯,0.2293007698597842
543,49,갈비찜,홍고추,0.17253809756168578
544,49,갈비찜,깨소금,0.14156277686303748
545,49,갈비찜,쇠고기,0.1893885963049701
546,49,갈비찜,간장,0.1059199599039043
547,49,갈비찜,잣,0.3774315782717769
548,49,갈비찜,후춧가루,0.11143389923718157
549,49,갈비찜,배,0.3563704047431043
550,49,갈비찜,대파,0.14624506229118892
551,49,갈비찜,청주,0.25148274491680683
552,49,갈비찜,무,0.2206261269891801
553,49,갈비찜,밤,0.35022115803571946
554,49,갈비찜,은행,0.44022165761544896
555,50,제육보쌈,다진마늘,0.07110666070348465
556,50,제육보쌈,다진파,0.11538723698183251
557,50,제육보쌈,미나리,0.1879248136810944
558,50,제육보쌈,참기름,0.07146755403912612
559,50,제육보쌈,고춧가루,0.1078298740841836
560,50,제육보쌈,깨소금,0.10098771302717015
561,50,제육보쌈,실파,0.16103885975230464
562,50,제육보쌈,무,0.15738973544038215
563,50,제육보쌈,생강,0.16229730823358796
564,50,제육보쌈,무명실,0.40469289681358744
565,50,제육보쌈,돼기고기,0.3251984499891171
566,50,제육보쌈,갓,0.2958594149099092
567,50,제육보쌈,굴,0.28823563717161915
568,50,제육보쌈,된장,0.20636855274453644
569,50,제육보쌈,배추,0.26388885478269936
570,50,제육보쌈,새우젓,0.28823563717161915
571,50,제육보쌈,젓국,0.4548483085588498
